"Title","Subtitle","Author","Publication","SourceType","Publisher","Volume","Issue","PubDate","AlphaDate","StartPage","EndPage","PageRange","ISSN","EISSN","ISBN","Language","DocumentUrl","DOI"
"June 17, 2022 (Page 14)","","","(Page 14)","Historical Newspapers","","","","2022-06-17","Jun 17, 2022","14","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2682858586?accountid=10792&bdid=62715&_bd=cSNfmZx59bnubPWQJYIfmgNMmr4%3D",""
"March 22, 2023 (Page 16)","","","Evening Standard (2018-)","Historical Newspapers","","","","2023-03-22","Mar 22, 2023","16","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2790708114?accountid=10792&bdid=62715&_bd=vupgONEk8y%2BtSfZ04D0tkkEKhVg%3D",""
"May 10, 2022 (Page 2)","","","(Page 2)","Historical Newspapers","","","","2022-05-10","May 10, 2022","2","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2668886800?accountid=10792&bdid=62715&_bd=mFYp4BlVyrfnb7%2B%2FIrvoqACoddA%3D",""
"December 16, 2022 (Page SS1-21)","","","(Page SS1-21)","Historical Newspapers","","","","2022-12-16","Dec 16, 2022","SS1-21","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2759358524?accountid=10792&bdid=62715&_bd=tcr3xlcjNZYMZV7JYj4rM9bBZOs%3D",""
"January 12, 2022 (Page 1)","","","(Page 1)","Historical Newspapers","","","","2022-01-12","Jan 12, 2022","1","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746047218?accountid=10792&bdid=62715&_bd=ShvqaL48M%2FKJZ0Gsu5ASdfrE36U%3D",""
"September 6, 2022 (Page 5)","","","(Page 5)","Historical Newspapers","","","","2022-09-06","Sep 6, 2022","5","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2714803389?accountid=10792&bdid=62715&_bd=ascV92qvPYZ5T8tEHyXCjvaktDk%3D",""
"January 19, 2022 (Page 4)","","","(Page 4)","Historical Newspapers","","","","2022-01-19","Jan 19, 2022","4","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746046647?accountid=10792&bdid=62715&_bd=SN%2FbHrYgZMwDyGHP5%2BKPYzvVZ0g%3D",""
"January 26, 2023 (Page 12)","","","(Page 12)","Historical Newspapers","","","","2023-01-26","Jan 26, 2023","12","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2774054244?accountid=10792&bdid=62715&_bd=SB4i85n%2FOSHpZ%2FFc5BvgbSB3%2F8g%3D",""
"October 26, 2022 (Page 26)","","","(Page 26)","Historical Newspapers","","","","2022-10-26","Oct 26, 2022","26","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2733949599?accountid=10792&bdid=62715&_bd=Xx%2B%2BK3M9pzLF9yLuYk6GuH4RS2A%3D",""
"May 9, 2022 (Page 54)","","","(Page 54)","Historical Newspapers","","","","2022-05-09","May 9, 2022","54","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2667032837?accountid=10792&bdid=62715&_bd=KYZtrJIF%2BpQJqgwMjSGWfTl4U8U%3D",""
"January 19, 2022 (Page 6)","","","(Page 6)","Historical Newspapers","","","","2022-01-19","Jan 19, 2022","6","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746046641?accountid=10792&bdid=62715&_bd=tDTuUkIM8reXi1B5%2FiC7%2BdFz28g%3D",""
"May 6, 2022 (Page 4)","","","(Page 4)","Historical Newspapers","","","","2022-05-06","May 6, 2022","4","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2667031996?accountid=10792&bdid=62715&_bd=ZeMmGWXQ4A4OaN7OgTwKPRkZBa4%3D",""
"January 24, 2023 (Page 2)","","","(Page 2)","Historical Newspapers","","","","2023-01-24","Jan 24, 2023","2","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2772021012?accountid=10792&bdid=62715&_bd=mjxtbp2hVXaxps3ckSzU0zV6N2k%3D",""
"October 14, 2022 (Page 25)","","","(Page 25)","Historical Newspapers","","","","2022-10-14","Oct 14, 2022","25","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2729927256?accountid=10792&bdid=62715&_bd=OV7lF8uS8XnNUpAbFPjicwqyvL0%3D",""
"November 7, 2022 (Page 16)","","","(Page 16)","Historical Newspapers","","","","2022-11-07","Nov 7, 2022","16","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2737528894?accountid=10792&bdid=62715&_bd=vYr9a9Loc4AjIhlXfITzavlnqd8%3D",""
"September 27, 2022 (Page 10)","","","(Page 10)","Historical Newspapers","","","","2022-09-27","Sep 27, 2022","10","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2722378726?accountid=10792&bdid=62715&_bd=GSYaFnqYd2qnb5iAu47uzS1eBZI%3D",""
"January 20, 2023 (Page SS1-5)","","","(Page SS1-5)","Historical Newspapers","","","","2023-01-20","Jan 20, 2023","SS1-5","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2772020965?accountid=10792&bdid=62715&_bd=5X7aVawcDUQqva8NMS8V24gR3OE%3D",""
"January 13, 2022 (Page 14)","","","(Page 14)","Historical Newspapers","","","","2022-01-13","Jan 13, 2022","14","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746047049?accountid=10792&bdid=62715&_bd=9j8up6gDCeSXIdSjBCByDSVX8wI%3D",""
"May 20, 2022 (Page 2)","","","(Page 2)","Historical Newspapers","","","","2022-05-20","May 20, 2022","2","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2672884453?accountid=10792&bdid=62715&_bd=rozVlSFzLu8DoUklpPb%2B84uv1qg%3D",""
"January 31, 2023 (Page 12)","","","(Page 12)","Historical Newspapers","","","","2023-01-31","Jan 31, 2023","12","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2774940849?accountid=10792&bdid=62715&_bd=DNfwIWNq55NU5D7XOHntn%2Bek4SA%3D",""
"October 18, 2022 (Page 12)","","","(Page 12)","Historical Newspapers","","","","2022-10-18","Oct 18, 2022","12","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2729916592?accountid=10792&bdid=62715&_bd=oTLTixe50ZYC8B%2FuGjdoGszOaJU%3D",""
"December 21, 2022 (Page 20)","","","(Page 20)","Historical Newspapers","","","","2022-12-21","Dec 21, 2022","20","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2760435532?accountid=10792&bdid=62715&_bd=W9yj004X3lEnXKMrWF1U891XGO0%3D",""
"February 2, 2022 (Page 15)","","","(Page 15)","Historical Newspapers","","","","2022-02-02","Feb 2, 2022","15","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746046826?accountid=10792&bdid=62715&_bd=RLLq%2FZCZdQPn%2F8%2BwrgEG1DB7nLw%3D",""
"May 4, 2022 (Page 14)","","","(Page 14)","Historical Newspapers","","","","2022-05-04","May 4, 2022","14","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2665473003?accountid=10792&bdid=62715&_bd=QeBozWgEpPeeWpbrvq1j%2FBik7Ok%3D",""
"November 2, 2022 (Page 30)","","","(Page 30)","Historical Newspapers","","","","2022-11-02","Nov 2, 2022","30","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2736560604?accountid=10792&bdid=62715&_bd=Iyo82Kaqr9ajA8lNjvvKDAB%2BMnU%3D",""
"February 27, 2023 (Page 8)","","","(Page 8)","Historical Newspapers","","","","2023-02-27","Feb 27, 2023","8","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2781481649?accountid=10792&bdid=62715&_bd=RriYhzu4zKk5ao5FM9csG3FYNhY%3D",""
"September 9, 2022 (Page 5)","","","(Page 5)","Historical Newspapers","","","","2022-09-09","Sep 9, 2022","5","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2717097078?accountid=10792&bdid=62715&_bd=4cfy6CJktv31IwkUYXjQxpBdmWU%3D",""
"July 15, 2022 (Page 5)","","","(Page 5)","Historical Newspapers","","","","2022-07-15","Jul 15, 2022","5","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2696013566?accountid=10792&bdid=62715&_bd=%2F4OL9qmcUvIOwVaJc0YLLHpCSAg%3D",""
"January 23, 2023 (Page 18)","","","(Page 18)","Historical Newspapers","","","","2023-01-23","Jan 23, 2023","18","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2772020911?accountid=10792&bdid=62715&_bd=DvL7oKWvK2qyCycFpse3DJGSG1Q%3D",""
"January 28, 2022 (Page 1)","","","(Page 1)","Historical Newspapers","","","","2022-01-28","Jan 28, 2022","1","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746046302?accountid=10792&bdid=62715&_bd=rPip7bevN7%2B9xJYuk7%2BxLXu7eI0%3D",""
"June 13, 2022 (Page 8)","","","(Page 8)","Historical Newspapers","","","","2022-06-13","Jun 13, 2022","8","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2681685840?accountid=10792&bdid=62715&_bd=0EWRb8e1cMFtDEDB%2BtdXELZaZDs%3D",""
"January 18, 2022 (Page 15)","","","(Page 15)","Historical Newspapers","","","","2022-01-18","Jan 18, 2022","15","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746046788?accountid=10792&bdid=62715&_bd=wez%2F%2BNUX1AatcpQRHUsAOla898o%3D",""
"January 20, 2022 (Page 1)","","","(Page 1)","Historical Newspapers","","","","2022-01-20","Jan 20, 2022","1","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746046382?accountid=10792&bdid=62715&_bd=2GI%2FMgrMUYlW0rm4UEALeXlNW4M%3D",""
"September 7, 2022 (Page 25)","","","(Page 25)","Historical Newspapers","","","","2022-09-07","Sep 7, 2022","25","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2715959227?accountid=10792&bdid=62715&_bd=r%2FU5PVvQVX6PajVH%2FglCP3caNZA%3D",""
"April 8, 2022 (Page SS1-2)","","","(Page SS1-2)","Historical Newspapers","","","","2022-04-08","Apr 8, 2022","SS1-2","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2660092676?accountid=10792&bdid=62715&_bd=kXNrzQxYRAtw5M%2F88PivJcAiZ8w%3D",""
"June 1, 2022 (Page 18)","","","(Page 18)","Historical Newspapers","","","","2022-06-01","Jun 1, 2022","18","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2676459947?accountid=10792&bdid=62715&_bd=R2mHTWIHnaWUU%2B7qnOgucOXfZ9U%3D",""
"May 25, 2022 (Page 8)","","","(Page 8)","Historical Newspapers","","","","2022-05-25","May 25, 2022","8","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2674401793?accountid=10792&bdid=62715&_bd=vgMOqGI9hQsP0PwAZ0%2FpzfU995M%3D",""
"December 22, 2022 (Page 13)","","","(Page 13)","Historical Newspapers","","","","2022-12-22","Dec 22, 2022","13","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2760435661?accountid=10792&bdid=62715&_bd=QkoVllGdsPY8DAFiztNWmCHY1dU%3D",""
"May 11, 2022 (Page 4)","","","(Page 4)","Historical Newspapers","","","","2022-05-11","May 11, 2022","4","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2668885127?accountid=10792&bdid=62715&_bd=h3Ya%2FWmfLDTT5AigtzXR6I9XdRI%3D",""
"August 1, 2022 (Page 5)","","","(Page 5)","Historical Newspapers","","","","2022-08-01","Aug 1, 2022","5","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2701146445?accountid=10792&bdid=62715&_bd=YdPNsXduB7UgP3X28dlNNun%2F1Ns%3D",""
"June 17, 2022 (Page SS1-5)","","","(Page SS1-5)","Historical Newspapers","","","","2022-06-17","Jun 17, 2022","SS1-5","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2682858537?accountid=10792&bdid=62715&_bd=cjum052o4kexjDRZqJiVLByOmQQ%3D",""
"July 1, 2022 (Page 14)","","","(Page 14)","Historical Newspapers","","","","2022-07-01","Jul 1, 2022","14","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2689766606?accountid=10792&bdid=62715&_bd=a6lcjeQ4gJKT5JNIvM7wmSQeAI8%3D",""
"February 14, 2022 (Page 9)","","","(Page 9)","Historical Newspapers","","","","2022-02-14","Feb 14, 2022","9","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746046934?accountid=10792&bdid=62715&_bd=0tvNkjZHs3sjDGVpIvaguwOlk6Q%3D",""
"March 30, 2022 (Page 1)","","","(Page 1)","Historical Newspapers","","","","2022-03-30","Mar 30, 2022","1","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746048034?accountid=10792&bdid=62715&_bd=TE9jt7GGh8GS%2FVP6XZ1f%2FHyAT00%3D",""
"January 31, 2022 (Page 6)","","","(Page 6)","Historical Newspapers","","","","2022-01-31","Jan 31, 2022","6","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746047189?accountid=10792&bdid=62715&_bd=xrU2vncMvMxbj%2BDIYfCG3DgiohA%3D",""
"January 12, 2022 (Page 6)","","","(Page 6)","Historical Newspapers","","","","2022-01-12","Jan 12, 2022","6","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746047224?accountid=10792&bdid=62715&_bd=B%2F%2FbmMMyaGs%2B9dBEysxaud0wibY%3D",""
"March 31, 2022 (Page 2)","","","(Page 2)","Historical Newspapers","","","","2022-03-31","Mar 31, 2022","2","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2656806706?accountid=10792&bdid=62715&_bd=E9wmDSMYN3jkecCMJ9onQaXo6vo%3D",""
"March 30, 2022 (Page 9)","","","(Page 9)","Historical Newspapers","","","","2022-03-30","Mar 30, 2022","9","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746048071?accountid=10792&bdid=62715&_bd=gZ10rGkAQDmvhoniLiP15Q3ujUc%3D",""
"January 17, 2022 (Page 1)","","","(Page 1)","Historical Newspapers","","","","2022-01-17","Jan 17, 2022","1","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746047698?accountid=10792&bdid=62715&_bd=pvs5CKgc3miWlXnI%2BxskWa2zMtk%3D",""
"January 19, 2022 (Page 7)","","","(Page 7)","Historical Newspapers","","","","2022-01-19","Jan 19, 2022","7","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746046644?accountid=10792&bdid=62715&_bd=00DIBhC%2FySHjcq4NQv9Pk0xJEU0%3D",""
"January 21, 2022 (Page 8)","","","(Page 8)","Historical Newspapers","","","","2022-01-21","Jan 21, 2022","8","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746046721?accountid=10792&bdid=62715&_bd=O%2BlG1wXDekzKWCV3VO1tdbm0mHE%3D",""
"February 16, 2022 (Page 10)","","","(Page 10)","Historical Newspapers","","","","2022-02-16","Feb 16, 2022","10","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746046645?accountid=10792&bdid=62715&_bd=UZjDwRTz5rkLczkNYRdQOE%2FjgB8%3D",""
"March 28, 2022 (Page 3)","","","(Page 3)","Historical Newspapers","","","","2022-03-28","Mar 28, 2022","3","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746049233?accountid=10792&bdid=62715&_bd=tWhjcVB0UrWBcvzgTeNZuh3WnVw%3D",""
"February 9, 2022 (Page 1)","","","(Page 1)","Historical Newspapers","","","","2022-02-09","Feb 9, 2022","1","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746048465?accountid=10792&bdid=62715&_bd=zuhfKxk2FNFIT5KHMa0WCUzZ4N4%3D",""
"February 4, 2022 (Page 14)","","","(Page 14)","Historical Newspapers","","","","2022-02-04","Feb 4, 2022","14","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746047892?accountid=10792&bdid=62715&_bd=EMiuSLF%2FA8o50kvfxMlN6SysTe4%3D",""
"February 9, 2022 (Page 2)","","","(Page 2)","Historical Newspapers","","","","2022-02-09","Feb 9, 2022","2","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746048464?accountid=10792&bdid=62715&_bd=1DxJTyRsyAT%2FqlJaB6ae1ns2IC8%3D",""
"March 2, 2022 (Page 26)","","","(Page 26)","Historical Newspapers","","","","2022-03-02","Mar 2, 2022","26","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746048585?accountid=10792&bdid=62715&_bd=zTMFkGK3A3ewOQ1GXhN9FQOoXlw%3D",""
"February 2, 2022 (Page 2)","","","(Page 2)","Historical Newspapers","","","","2022-02-02","Feb 2, 2022","2","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746046881?accountid=10792&bdid=62715&_bd=iLXTZL09c0ZVHSTnFndMk2f8AFU%3D",""
"January 13, 2022 (Page 1)","","","(Page 1)","Historical Newspapers","","","","2022-01-13","Jan 13, 2022","1","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746046761?accountid=10792&bdid=62715&_bd=EeQmwlco%2Ff76YU2T7U9V0hVgSYk%3D",""
"February 23, 2022 (Page 1)","","","(Page 1)","Historical Newspapers","","","","2022-02-23","Feb 23, 2022","1","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746047851?accountid=10792&bdid=62715&_bd=7AFRygiahY9oZUC2Hvc%2BR94ZoM0%3D",""
"February 1, 2022 (Page 12)","","","(Page 12)","Historical Newspapers","","","","2022-02-01","Feb 1, 2022","12","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746047607?accountid=10792&bdid=62715&_bd=ze2KF77FcJb%2FllQlmamg217fu9w%3D",""
"February 2, 2022 (Page 10)","","","(Page 10)","Historical Newspapers","","","","2022-02-02","Feb 2, 2022","10","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746046838?accountid=10792&bdid=62715&_bd=YGCVpfeQnFphBMy64TTxw2cLlJA%3D",""
"January 26, 2022 (Page 13)","","","(Page 13)","Historical Newspapers","","","","2022-01-26","Jan 26, 2022","13","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746046433?accountid=10792&bdid=62715&_bd=52PcUg8urzMFy7YEqrWhW2Q2xM4%3D",""
"February 4, 2022 (Page 7)","","","(Page 7)","Historical Newspapers","","","","2022-02-04","Feb 4, 2022","7","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746047886?accountid=10792&bdid=62715&_bd=0XUZ3pcJZNxOz5YCoE4mabnBWS0%3D",""
"January 27, 2022 (Page 7)","","","(Page 7)","Historical Newspapers","","","","2022-01-27","Jan 27, 2022","7","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746045143?accountid=10792&bdid=62715&_bd=KDIxuJxhICs2K2dwFJFA0dANPxo%3D",""
"February 17, 2022 (Page 9)","","","(Page 9)","Historical Newspapers","","","","2022-02-17","Feb 17, 2022","9","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746046359?accountid=10792&bdid=62715&_bd=58%2BTO64JbbRv0npYdsje%2BMIfI1Q%3D",""
"March 18, 2022 (Page 8)","","","(Page 8)","Historical Newspapers","","","","2022-03-18","Mar 18, 2022","8","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746048415?accountid=10792&bdid=62715&_bd=BGEBsAJfn794wlq4RyuSrO6V9pQ%3D",""
"March 15, 2022 (Page 26)","","","(Page 26)","Historical Newspapers","","","","2022-03-15","Mar 15, 2022","26","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746048217?accountid=10792&bdid=62715&_bd=UkvTELm9kZvbU85vF5HFhGcxlOs%3D",""
"January 18, 2022 (Page 1)","","","(Page 1)","Historical Newspapers","","","","2022-01-18","Jan 18, 2022","1","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746046755?accountid=10792&bdid=62715&_bd=RPzro7uXdqlGZSpp2mg%2FVQxt1Q8%3D",""
"February 2, 2022 (Page 1)","","","(Page 1)","Historical Newspapers","","","","2022-02-02","Feb 2, 2022","1","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746046877?accountid=10792&bdid=62715&_bd=4lCVrfRqOpp1h9yVnEt1Yoyym9E%3D",""
"February 15, 2022 (Page 9)","","","(Page 9)","Historical Newspapers","","","","2022-02-15","Feb 15, 2022","9","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746047009?accountid=10792&bdid=62715&_bd=U05QUXAPZ3O0JosNWKA3Yex6iOw%3D",""
"January 27, 2022 (Page 6)","","","(Page 6)","Historical Newspapers","","","","2022-01-27","Jan 27, 2022","6","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746045140?accountid=10792&bdid=62715&_bd=5IbFTmTX%2FakXY%2FDgMh28MruFA9M%3D",""
"March 30, 2022 (Page 16)","","","(Page 16)","Historical Newspapers","","","","2022-03-30","Mar 30, 2022","16","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746048054?accountid=10792&bdid=62715&_bd=WPD8736xjrUn6DiOO81oZRRyI88%3D",""
"January 26, 2022 (Page 2)","","","(Page 2)","Historical Newspapers","","","","2022-01-26","Jan 26, 2022","2","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746046471?accountid=10792&bdid=62715&_bd=uyfwrBjMFWZZfiGEb%2BmQq3iTJ9k%3D",""
"March 30, 2022 (Page 19)","","","(Page 19)","Historical Newspapers","","","","2022-03-30","Mar 30, 2022","19","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746048055?accountid=10792&bdid=62715&_bd=dFi6gT1Z2DRh8HKcIkTCCvBrpiI%3D",""
"January 27, 2022 (Page 1)","","","(Page 1)","Historical Newspapers","","","","2022-01-27","Jan 27, 2022","1","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746045148?accountid=10792&bdid=62715&_bd=%2FfvHwXnyiFAeDnflWFSpm8h6ukU%3D",""
"January 13, 2022 (Page 5)","","","(Page 5)","Historical Newspapers","","","","2022-01-13","Jan 13, 2022","5","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746047047?accountid=10792&bdid=62715&_bd=ZDWCqCALzrFxcm9tDXWM%2Bfav7z4%3D",""
"January 31, 2022 (Page 2)","","","(Page 2)","Historical Newspapers","","","","2022-01-31","Jan 31, 2022","2","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746047201?accountid=10792&bdid=62715&_bd=zGvypz7GdmstZBNiuVkxCsssC6Q%3D",""
"February 7, 2022 (Page 5)","","","(Page 5)","Historical Newspapers","","","","2022-02-07","Feb 7, 2022","5","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746047883?accountid=10792&bdid=62715&_bd=mpvr48pCjpS9FqxKDNzYclbudGw%3D",""
"January 28, 2022 (Page 14)","","","(Page 14)","Historical Newspapers","","","","2022-01-28","Jan 28, 2022","14","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746046278?accountid=10792&bdid=62715&_bd=x9wH6z50NAUh10FKHPAd31SoLOU%3D",""
"January 17, 2022 (Page 4)","","","(Page 4)","Historical Newspapers","","","","2022-01-17","Jan 17, 2022","4","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746047686?accountid=10792&bdid=62715&_bd=dgqAfxLIiJ2qYFJ8JldWFkMbU%2Bo%3D",""
"January 17, 2022 (Page 19)","","","(Page 19)","Historical Newspapers","","","","2022-01-17","Jan 17, 2022","19","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746047642?accountid=10792&bdid=62715&_bd=hSgvw5L2igAMCW4UN1qyM6108Go%3D",""
"March 31, 2022 (Page 11)","","","(Page 11)","Historical Newspapers","","","","2022-03-31","Mar 31, 2022","11","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2656806688?accountid=10792&bdid=62715&_bd=31FFjBuD7pyHqO04G4nbQScKPwE%3D",""
"March 29, 2022 (Page 1)","","","(Page 1)","Historical Newspapers","","","","2022-03-29","Mar 29, 2022","1","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746048090?accountid=10792&bdid=62715&_bd=757Soyqtq%2FJQWR2242zHgF12X3c%3D",""
"March 29, 2022 (Page 10)","","","(Page 10)","Historical Newspapers","","","","2022-03-29","Mar 29, 2022","10","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746048095?accountid=10792&bdid=62715&_bd=cCCgQ%2BZhEj5o3VHFPwQ%2BNt7ATi4%3D",""
"February 17, 2022 (Page 2)","","","(Page 2)","Historical Newspapers","","","","2022-02-17","Feb 17, 2022","2","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746046391?accountid=10792&bdid=62715&_bd=9quio1EvA%2FjDvxbiomYonZmwRIo%3D",""
